id,name,population,state,latitude,longitude,created_at,updated_at
714,Glendora,49410,CA,34.1361187,-117.865339,2014-11-01 07:51:44 UTC,2014-11-01 07:51:44 UTC
715,Downers Grove,49250,IL,41.8089191,-88.01117459999999,2014-11-01 07:51:45 UTC,2014-11-01 07:51:45 UTC
716,Palm Beach Gardens,49227,FL,26.8233946,-80.13865469999999,2014-11-01 07:51:46 UTC,2014-11-01 07:51:46 UTC
717,Huntington,49185,WV,38.4192496,-82.44515400000002,2014-11-01 07:51:47 UTC,2014-11-01 07:51:47 UTC
718,San Ramon,49161,CA,37.7799273,-121.9780153,2014-11-01 07:51:48 UTC,2014-11-01 07:51:48 UTC
719,Bedford,49155,TX,32.844017,-97.1430671,2014-11-01 07:51:49 UTC,2014-11-01 07:51:49 UTC
720,Jupiter,48879,FL,26.9342246,-80.0942087,2014-11-01 07:51:50 UTC,2014-11-01 07:51:50 UTC
721,Poway,48858,CA,32.9628232,-117.0358646,2014-11-01 07:51:51 UTC,2014-11-01 07:51:51 UTC
722,Perth Amboy,48742,NJ,40.5067723,-74.2654234,2014-11-01 07:51:52 UTC,2014-11-01 07:51:52 UTC
723,Tigard,48713,OR,45.4312294,-122.7714861,2014-11-01 07:51:54 UTC,2014-11-01 07:51:54 UTC
724,Logan,48657,UT,41.7369803,-111.8338359,2014-11-01 07:51:55 UTC,2014-11-01 07:51:55 UTC
725,Alexandria,48639,LA,31.3112936,-92.4451371,2014-11-01 07:51:56 UTC,2014-11-01 07:51:56 UTC
726,Valdosta,48547,GA,30.8327022,-83.2784851,2014-11-01 07:51:57 UTC,2014-11-01 07:51:57 UTC
727,East Providence,48480,RI,41.8137116,-71.3700545,2014-11-01 07:51:58 UTC,2014-11-01 07:51:58 UTC
728,Wilson,48433,NC,35.7212689,-77.9155395,2014-11-01 07:51:59 UTC,2014-11-01 07:51:59 UTC
729,Albany,48081,OR,44.6365107,-123.1059282,2014-11-01 07:52:00 UTC,2014-11-01 07:52:00 UTC
730,Middletown,48030,CT,41.5623209,-72.6506488,2014-11-01 07:52:01 UTC,2014-11-01 07:52:01 UTC
731,Palm Springs,47952,CA,33.8302961,-116.5452921,2014-11-01 07:52:02 UTC,2014-11-01 07:52:02 UTC
732,Sheboygan,47895,WI,43.7508284,-87.71453,2014-11-01 07:52:03 UTC,2014-11-01 07:52:03 UTC
733,Hendersonville,47725,TN,36.3047735,-86.6199957,2014-11-01 07:52:05 UTC,2014-11-01 07:52:05 UTC
734,Greenwood,47720,IN,39.6136578,-86.10665259999999,2014-11-01 07:52:06 UTC,2014-11-01 07:52:06 UTC
735,Stillwater,47653,OK,36.1156071,-97.0583681,2014-11-01 07:52:07 UTC,2014-11-01 07:52:07 UTC
